admitted_s,arrival_s,batch_size,comparison,e2e_ms,error,experiment,finished_s,first_token_s,output_tokens,preemptions,profile_name,prompt_tokens,recomputed_tokens,repeat,request_id,requested_output_tokens,tpot_ms,ttft_ms,variant
8994.173375815,8994.173375483,2,metadata,1107.1920809990843,,metadata-cached-16x8-b2-continuous-fcfs,8995.280567564,8994.941141284,8,0,16x8,16,0,0,request-000001,8,48.48946857133082,767.7658009997685,cached
8995.356284536,8995.356283957,2,metadata,1147.3724030001904,,metadata-cached-16x8-b2-continuous-fcfs,8996.50365636,8996.151631092,8,0,16x8,16,0,1,request-000000,8,50.28932400013478,795.3471349992469,cached
8995.35634479,8995.356344429,2,metadata,1147.320275000311,,metadata-cached-16x8-b2-continuous-fcfs,8996.503664704,8996.151635516,8,0,16x8,16,0,1,request-000001,8,50.28988399992938,795.2910870008054,cached
8996.581257667,8996.581257154,2,metadata,1176.8068240016873,,metadata-cached-16x8-b2-continuous-fcfs,8997.758063978,8997.385768864,8,0,16x8,16,0,2,request-000000,8,53.18501628581934,804.511710000952,cached
8996.581328412,8996.581328064,2,metadata,1176.7447870006436,,metadata-cached-16x8-b2-continuous-fcfs,8997.758072851,8997.385773136,8,0,16x8,16,0,2,request-000001,8,53.18567357140377,804.4450720008172,cached
8997.837685115,8997.837684557,2,metadata,1122.8237849991274,,metadata-cached-16x8-b2-continuous-fcfs,8998.960508342,8998.616116049,8,0,16x8,16,0,3,request-000000,8,49.198899000007906,778.431491999072,cached
8997.837744516,8997.837744159,2,metadata,1122.7735480006231,,metadata-cached-16x8-b2-continuous-fcfs,8998.960517707,8998.616120756,8,0,16x8,16,0,3,request-000001,8,49.19956442868819,778.3765969998058,cached
8999.041227471,8999.041226785,2,metadata,1138.7850779992732,,metadata-cached-16x8-b2-continuous-fcfs,9000.180011863,8999.835454105,8,0,16x8,16,0,4,request-000000,8,49.22253685721704,794.227319998754,cached
8999.04130119,8999.041300701,2,metadata,1138.7362940004095,,metadata-cached-16x8-b2-continuous-fcfs,9000.180036995,8999.835458421,8,0,16x8,16,0,4,request-000001,8,49.22551057149706,794.1577199999301,cached
9000.364580259,9000.364579645,2,prefill,7977.842804000829,,prefill-token-128x32-b2-continuous-fcfs,9008.342422449,9006.800349107,32,0,128x32,128,0,0,request-000000,32,49.744301354885756,6435.769461999371,token
9000.364640328,9000.36463991,2,prefill,7977.7916700004425,,prefill-token-128x32-b2-continuous-fcfs,9008.34243158,9006.800353664,32,0,128x32,128,0,0,request-000001,32,49.744448903208735,6435.713754000972,token
9008.790869038,9008.79086845,2,prefill,8081.62190800067,,prefill-token-128x32-b2-continuous-fcfs,9016.872490358,9015.138626773,32,0,128x32,128,0,1,request-000000,32,55.931083387129604,6347.758322999653,token
9008.79094365,9008.790943156,2,prefill,8081.556887000261,,prefill-token-128x32-b2-continuous-fcfs,9016.872500043,9015.13863193,32,0,128x32,128,0,1,request-000001,32,55.93122945162665,6347.688773999835,token
9017.321646361,9017.32164575,2,prefill,7784.876858999269,,prefill-token-128x32-b2-continuous-fcfs,9025.106522609,9023.588049091,32,0,128x32,128,0,2,request-000000,32,48.98301670965016,6266.403341000114,token
9017.321720419,9017.321720021,2,prefill,7784.8303690007015,,prefill-token-128x32-b2-continuous-fcfs,9025.10655039,9023.588053691,32,0,128x32,128,0,2,request-000001,32,48.98376448387177,6266.333670000677,token
9025.548712361,9025.548711683,2,prefill,8050.0646399996185,,prefill-token-128x32-b2-continuous-fcfs,9033.598776323,9032.013138338,32,0,128x32,128,0,3,request-000000,32,51.14961241938985,6464.426654998533,token
9025.548778774,9025.548778338,2,prefill,8050.00906100031,,prefill-token-128x32-b2-continuous-fcfs,9033.598787399,9032.013143444,32,0,128x32,128,0,3,request-000001,32,51.149804999964076,6464.365106001424,token
9034.047946617,9034.047945995,2,prefill,7884.833156000241,,prefill-token-128x32-b2-continuous-fcfs,9041.932779151,9040.220732849,32,0,128x32,128,0,4,request-000000,32,55.22730006451903,6172.786854000151,token
9034.048031577,9034.048031179,2,prefill,7884.756964000189,,prefill-token-128x32-b2-continuous-fcfs,9041.932788143,9040.220737884,32,0,128x32,128,0,4,request-000001,32,55.22742770969466,6172.706704999655,token
9042.444733132,9042.444732596,2,prefill,2003.8797949982836,,prefill-chunk16-128x32-b2-continuous-fcfs,9044.448612391,9042.854364402,32,0,128x32,128,0,0,request-000000,32,51.427354483870836,409.63180599828775,chunk16
9042.444799598,9042.44479922,2,prefill,2003.8233289997152,,prefill-chunk16-128x32-b2-continuous-fcfs,9044.448622549,9042.854369766,32,0,128x32,128,0,0,request-000001,32,51.42750912901031,409.57054600039555,chunk16
9044.566086323,9044.566085113,2,prefill,1977.0311680003942,,prefill-chunk16-128x32-b2-continuous-fcfs,9046.543116281,9045.020157914,32,0,128x32,128,0,1,request-000000,32,49.127689258086555,454.07280099971103,chunk16
9044.566173821,9044.566173328,2,prefill,1976.9532910013368,,prefill-chunk16-128x32-b2-continuous-fcfs,9046.543126619,9045.020163063,32,0,128x32,128,0,1,request-000001,32,49.127856645188125,453.9897350005049,chunk16
9046.658206125,9046.658205522,2,prefill,1910.0578729994595,,prefill-chunk16-128x32-b2-continuous-fcfs,9048.568263395,9047.074085331,32,0,128x32,128,0,2,request-000000,32,48.19929238710169,415.879808999307,chunk16
9046.65828816,9046.65828766,2,prefill,1909.9854649994086,,prefill-chunk16-128x32-b2-continuous-fcfs,9048.568273125,9047.07409046,32,0,128x32,128,0,2,request-000001,32,48.19944080642721,415.802800000165,chunk16
9048.684887868,9048.684887216,2,prefill,1937.5077339991549,,prefill-chunk16-128x32-b2-continuous-fcfs,9050.62239495,9049.099687074,32,0,128x32,128,0,3,request-000000,32,49.119608903223,414.7998579992418,chunk16
9048.684955469,9048.684955037,2,prefill,1937.4491959988518,,prefill-chunk16-128x32-b2-continuous-fcfs,9050.622404233,9049.0996919,32,0,128x32,128,0,3,request-000001,32,49.119752677377676,414.7368630001438,chunk16
9050.74024872,9050.74024812,2,prefill,1932.5966799988237,,prefill-chunk16-128x32-b2-continuous-fcfs,9052.6728448,9051.155546522,32,0,128x32,128,0,4,request-000000,32,48.945105741891425,415.2984020001895,chunk16
9050.740319287,9050.740318989,2,prefill,1932.5352720006777,,prefill-chunk16-128x32-b2-continuous-fcfs,9052.672854261,9051.155551664,32,0,128x32,128,0,4,request-000001,32,48.94524506450961,415.2326750008797,chunk16
9052.855080149,9052.855079433,2,prefill,1739.6980399989843,,prefill-chunk32-128x32-b2-continuous-fcfs,9054.594777473,9053.078578705,32,0,128x32,128,0,0,request-000000,32,48.90963767737107,223.49927200048114,chunk32
9052.855144198,9052.85514365,2,prefill,1739.644039000268,,prefill-chunk32-128x32-b2-continuous-fcfs,9054.594787689,9053.078583638,32,0,128x32,128,0,0,request-000001,32,48.909808096786655,223.43998799988185,chunk32
9054.705057927,9054.705053058,2,prefill,1804.965336999885,,prefill-chunk32-128x32-b2-continuous-fcfs,9056.510018395,9054.920197003,32,0,128x32,128,0,1,request-000000,32,51.284561032227955,215.14394500081835,chunk32
9054.705138328,9054.705137835,2,prefill,1804.8909009994532,,prefill-chunk32-128x32-b2-continuous-fcfs,9056.510028736,9054.920201344,32,0,128x32,128,0,1,request-000001,32,51.2847545806219,215.06350900017424,chunk32
9056.629220456,9056.629219801,2,prefill,1710.6214039995393,,prefill-chunk32-128x32-b2-continuous-fcfs,9058.339841205,9056.846439423,32,0,128x32,128,0,2,request-000000,32,48.17425103224635,217.2196219999023,chunk32
9056.629298378,9056.629297956,2,prefill,1710.5524220005464,,prefill-chunk32-128x32-b2-continuous-fcfs,9058.339850378,9056.846442899,32,0,128x32,128,0,2,request-000001,32,48.174434806506106,217.144942998857,chunk32
9058.452895862,9058.452895213,2,prefill,1878.8226100004977,,prefill-chunk32-128x32-b2-continuous-fcfs,9060.331717823,9058.832643246,32,0,128x32,128,0,3,request-000000,32,48.35724441938744,379.7480329994869,chunk32
9058.452965624,9058.452965303,2,prefill,1878.7618070000462,,prefill-chunk32-128x32-b2-continuous-fcfs,9060.33172711,9058.832647152,32,0,128x32,128,0,3,request-000001,32,48.35741800003058,379.6818489990983,chunk32
9060.444678612,9060.444677798,2,prefill,1708.3778320011334,,prefill-chunk32-128x32-b2-continuous-fcfs,9062.15305563,9060.653599243,32,0,128x32,128,0,4,request-000000,32,48.36956087098271,208.92144500066934,chunk32
9060.444744854,9060.44474453,2,prefill,1708.3207670002594,,prefill-chunk32-128x32-b2-continuous-fcfs,9062.153065297,9060.653602992,32,0,128x32,128,0,4,request-000001,32,48.36975177415532,208.85846200144442,chunk32
9062.327566406,9062.327565824,2,batching,1026.629777999915,,batching-static-right-skewed-b2-static-fcfs,9063.354195602,9062.475985341,19,0,right-skewed,46,0,0,request-000000,19,48.78945894445982,148.4195169996383,static
9062.476127649,9062.476126687,2,batching,1565.3895500017825,,batching-static-right-skewed-b2-static-fcfs,9064.041516237,9063.603747036,10,0,right-skewed,80,0,0,request-000001,10,48.64102233336275,1127.6203490015178,static
9062.47617595,9062.476175622,2,batching,1517.5991320011235,,batching-static-right-skewed-b2-static-fcfs,9063.993774754,9063.453246152,12,0,right-skewed,17,0,0,request-000002,12,49.13896381830537,977.0705299997644,static
9062.476193884,9062.47619352,2,batching,2107.280403999539,,batching-static-right-skewed-b2-static-fcfs,9064.583473924,9064.237921836,8,0,right-skewed,49,0,0,request-000003,8,49.36458399996419,1761.7283159997896,static
9062.476210488,9062.476209753,2,batching,2434.7472789995663,,batching-static-right-skewed-b2-static-fcfs,9064.910957032,9064.2379267,15,0,right-skewed,61,0,0,request-000004,15,48.07359514286093,1761.7169469995133,static
9062.476224961,9062.476224578,2,batching,4079.5964219996677,,batching-static-right-skewed-b2-static-fcfs,9066.555821,9065.73040093,18,0,right-skewed,248,0,0,request-000005,18,48.55412176466951,3254.176352000286,static
9062.476328765,9062.476328245,2,batching,3982.330655999249,,batching-static-right-skewed-b2-static-fcfs,9066.458658901,9065.22165031,26,0,right-skewed,81,0,0,request-000006,26,49.48034363995248,2745.322065000437,static
9062.523897142,9062.523896389,2,batching,5154.239857998618,,batching-static-right-skewed-b2-static-fcfs,9067.678136247,9066.703765189,21,0,right-skewed,36,0,0,request-000007,21,48.718552899936185,4179.868799999895,static
9067.980793935,9067.980793236,2,batching,1048.421977999169,,batching-static-right-skewed-b2-static-fcfs,9069.029215214,9068.134239263,19,0,right-skewed,46,0,1,request-000000,19,49.72088616664728,153.44602699951793,static
9068.134384949,9068.134384076,2,batching,1586.5202820004924,,batching-static-right-skewed-b2-static-fcfs,9069.720904358,9069.283161583,10,0,right-skewed,80,0,1,request-000001,10,48.63808611116838,1148.777506999977,static
9068.134437571,9068.134437087,2,batching,1538.2446319999872,,batching-static-right-skewed-b2-static-fcfs,9069.672681719,9069.131032488,12,0,right-skewed,17,0,1,request-000002,12,49.24083918178274,996.595401000377,static
9068.134453369,9068.134452786,2,batching,2311.3852120004594,,batching-static-right-skewed-b2-static-fcfs,9070.445837998,9069.919738431,8,0,right-skewed,49,0,1,request-000003,8,75.15708100020545,1785.2856449990213,static
9068.134467258,9068.134466848,2,batching,2647.4635880003916,,batching-static-right-skewed-b2-static-fcfs,9070.781930436,9069.919742616,15,0,right-skewed,61,0,1,request-000004,15,61.584844285659656,1785.2757680011564,static
9068.134481033,9068.134480512,2,batching,4277.089350000097,,batching-static-right-skewed-b2-static-fcfs,9072.411569862,9071.588476308,18,0,right-skewed,248,0,1,request-000005,18,48.417267882434636,3453.9957959987078,static
9068.134654051,9068.134653671,2,batching,4179.895321998629,,batching-static-right-skewed-b2-static-fcfs,9072.314548993,9071.089715988,26,0,right-skewed,81,0,1,request-000006,26,48.993320199951995,2955.062316999829,static
9068.18611896,9068.186117138,2,batching,5316.507702000308,,batching-static-right-skewed-b2-static-fcfs,9073.50262484,9072.559644492,21,0,right-skewed,36,0,1,request-000007,21,47.149017400079174,4373.527353998725,static
9073.786141293,9073.786140572,2,batching,1010.0908540007367,,batching-static-right-skewed-b2-static-fcfs,9074.796231426,9073.935743062,19,0,right-skewed,46,0,2,request-000000,19,47.80490911111378,149.6024900006887,static
9073.935863319,9073.935862027,2,batching,1555.2781620008318,,batching-static-right-skewed-b2-static-fcfs,9075.491140189,9075.053276284,10,0,right-skewed,80,0,2,request-000001,10,48.65154500011057,1117.4142569998367,static
9073.935907614,9073.935907275,2,batching,1507.8809740007273,,batching-static-right-skewed-b2-static-fcfs,9075.443788249,9074.898107898,12,0,right-skewed,17,0,2,request-000002,12,49.60730463641415,962.2006230001716,static
9073.935923111,9073.935922786,2,batching,2100.174478999179,,batching-static-right-skewed-b2-static-fcfs,9076.036097265,9075.691785502,8,0,right-skewed,49,0,2,request-000003,8,49.18739471421369,1755.8627159996831,static
9073.935935023,9073.935934665,2,batching,2437.6035340010276,,batching-static-right-skewed-b2-static-fcfs,9076.373538199,9075.691789579,15,0,right-skewed,61,0,2,request-000004,15,48.69633000011423,1755.8549139994284,static
9073.935947117,9073.93594684,2,batching,4073.5956509997777,,batching-static-right-skewed-b2-static-fcfs,9078.009542491,9077.190915847,18,0,right-skewed,248,0,2,request-000005,18,48.15450847052168,3254.969007000909,static
9073.936065321,9073.936064862,2,batching,3977.358242000264,,batching-static-right-skewed-b2-static-fcfs,9077.913423104,9076.683277372,26,0,right-skewed,81,0,2,request-000006,26,49.20582928003569,2747.212509999372,static
9073.984193805,9073.984193062,2,batching,5154.314665000129,,batching-static-right-skewed-b2-static-fcfs,9079.138507727,9078.157402526,21,0,right-skewed,36,0,2,request-000007,21,49.055260050045035,4173.209463999228,static
9079.428113148,9079.428112542,2,batching,1083.496995999667,,batching-static-right-skewed-b2-static-fcfs,9080.511609538,9079.587025706,19,0,right-skewed,46,0,3,request-000000,19,51.36576844446002,158.9131639993866,static
9079.587165058,9079.587163321,2,batching,1613.7494279992097,,batching-static-right-skewed-b2-static-fcfs,9081.200912749,9080.764582281,10,0,right-skewed,80,0,3,request-000001,10,48.48116311121784,1177.4189599982492,static
9079.587233694,9079.587233344,2,batching,1566.3193389991648,,batching-static-right-skewed-b2-static-fcfs,9081.153552683,9080.612454964,12,0,right-skewed,17,0,3,request-000002,12,49.190701727142866,1025.2216200005932,static
9079.587252081,9079.587251718,2,batching,2148.078923000867,,batching-static-right-skewed-b2-static-fcfs,9081.735330641,9081.399416508,8,0,right-skewed,49,0,3,request-000003,8,47.98773328574108,1812.1647900006792,static
9079.58726793,9079.58726732,2,batching,2480.0852260013926,,batching-static-right-skewed-b2-static-fcfs,9082.067352546,9081.39942031,15,0,right-skewed,61,0,3,request-000004,15,47.70944542867385,1812.1529899999587,static
9079.587287843,9079.587287401,2,batching,4300.845566000135,,batching-static-right-skewed-b2-static-fcfs,9083.888132967,9083.070837324,18,0,right-skewed,248,0,3,request-000005,18,48.07621429416245,3483.549922999373,static
9079.587447851,9079.587447434,2,batching,4205.791350999789,,batching-static-right-skewed-b2-static-fcfs,9083.793238785,9082.563038461,26,0,right-skewed,81,0,3,request-000006,26,49.20801296000718,2975.5910269996093,static
9079.587462421,9079.587462104,2,batching,5411.153151999315,,batching-static-right-skewed-b2-static-fcfs,9084.998615256,9084.0371689,21,0,right-skewed,36,0,3,request-000007,21,48.07231779996073,4449.7067960001,static
9085.289770266,9085.289769677,2,batching,1017.3419889997604,,batching-static-right-skewed-b2-static-fcfs,9086.307111666,9085.443033964,19,0,right-skewed,46,0,4,request-000000,19,48.004316777728995,153.26428700063843,static
9085.443248254,9085.443247369,2,batching,1548.529571000472,,batching-static-right-skewed-b2-static-fcfs,9086.99177694,9086.560384626,10,0,right-skewed,80,0,4,request-000001,10,47.932479333313594,1117.1372570006497,static
9085.443308435,9085.443308052,2,batching,1500.9958950013242,,batching-static-right-skewed-b2-static-fcfs,9086.944303947,9086.41089285,12,0,right-skewed,17,0,4,request-000002,12,48.49191790907009,967.5847980015533,static
9085.443324807,9085.443324504,2,batching,2089.222415999757,,batching-static-right-skewed-b2-static-fcfs,9087.53254692,9087.192841748,8,0,right-skewed,49,0,4,request-000003,8,48.529310285760275,1749.5172439994349,static
9085.443338475,9085.44333808,2,batching,2424.366396999176,,batching-static-right-skewed-b2-static-fcfs,9087.867704477,9087.192846017,15,0,right-skewed,61,0,4,request-000004,15,48.204175714220455,1749.5079370000894,static
9085.443351107,9085.443350836,2,batching,4081.0090770009992,,batching-static-right-skewed-b2-static-fcfs,9089.524359913,9088.680627673,18,0,right-skewed,248,0,4,request-000005,18,49.63130823532136,3237.276837000536,static
9085.443394644,9085.443394291,2,batching,3976.727639999808,,batching-static-right-skewed-b2-static-fcfs,9089.420121931,9088.17928892,26,0,right-skewed,81,0,4,request-000006,26,49.6333204399707,2735.8946290005406,static
9085.491049377,9085.491048376,2,batching,5146.345379000195,,batching-static-right-skewed-b2-static-fcfs,9090.637393755,9089.670814444,21,0,right-skewed,36,0,4,request-000007,21,48.328965549990244,4179.76606800039,static
9090.989761616,9090.989761115,2,batching,1043.7834699987434,,batching-continuous-right-skewed-b2-continuous-fcfs,9092.033544585,9091.143464392,19,0,right-skewed,46,0,0,request-000000,19,49.44889961108048,153.70327699929476,continuous
9091.143612623,9091.143611605,2,batching,687.6478739995946,,batching-continuous-right-skewed-b2-continuous-fcfs,9091.831259479,9091.392846647,10,0,right-skewed,80,0,0,request-000001,10,48.71253688886807,249.23504199978197,continuous
9091.143665528,9091.143665016,2,batching,1337.514935999934,,batching-continuous-right-skewed-b2-continuous-fcfs,9092.481179952,9091.934192533,12,0,right-skewed,17,0,0,request-000002,12,49.726128999860855,790.5275170014647,continuous
9091.143681786,9091.143681379,2,batching,1436.3213790002192,,batching-continuous-right-skewed-b2-continuous-fcfs,9092.580002758,9092.239456234,8,0,right-skewed,49,0,0,request-000003,8,48.64950342874051,1095.7748549990356,continuous
9091.143696367,9091.143696015,2,batching,2256.5550959989196,,batching-continuous-right-skewed-b2-continuous-fcfs,9093.400251111,9092.680369795,15,0,right-skewed,61,0,0,request-000004,15,51.420093999955235,1536.6737799995462,continuous
9091.143709618,9091.143709131,2,batching,3102.6920120002615,,batching-continuous-right-skewed-b2-continuous-fcfs,9094.246401143,9093.400032868,18,0,right-skewed,248,0,0,request-000005,18,49.78636911768905,2256.3237369995477,continuous
9091.144020311,9091.144019791,2,batching,3980.3814179995243,,batching-continuous-right-skewed-b2-continuous-fcfs,9095.124401209,9093.698412179,26,0,right-skewed,81,0,0,request-000006,26,57.0395611999993,2554.392387999542,continuous
9091.194424699,9091.1944238,2,batching,4357.87767399961,,batching-continuous-right-skewed-b2-continuous-fcfs,9095.552301474,9094.392860761,21,0,right-skewed,36,0,0,request-000007,21,57.97203564998199,3198.4369609999703,continuous
